0,1,2,3,4,5,6
0.048141662,0.0008341699,0.05942223,0.16492838,0.23801605,0.43065557,0.058001965
0.30028358,0.0011957883,0.17801806,0.06329136,0.23960473,0.1424051,0.07520136
0.02201604,3.801943e-05,0.18499044,0.13358751,0.07795652,0.54715776,0.034253635
0.19623789,0.00614462,0.11980977,0.04064802,0.3158676,0.10533087,0.21596128
0.069510415,0.00040965475,0.027939001,0.028585741,0.7217802,0.13501884,0.016756112
0.16294836,0.0020563453,0.344745,0.11555664,0.08347751,0.07061982,0.22059624
0.1025344,0.0011548687,0.5093438,0.016616948,0.03983692,0.22813652,0.10237651
0.48932877,0.0005208522,0.13700262,0.013772711,0.20962246,0.13402961,0.015723037
0.54442513,0.01812513,0.13163795,0.028314076,0.08660753,0.093859166,0.09703104
0.035342194,0.00051152275,0.09402344,0.016879931,0.0022107142,0.00345435,0.84757787
0.88188815,7.5368785e-06,0.010636004,0.0017363286,0.07669648,0.018322382,0.010713163
0.34236383,0.003511863,0.19694263,0.0018992982,0.07197627,0.36463833,0.01866775
0.4608479,0.004860596,0.21640788,0.032715384,0.069741465,0.026322557,0.18910424
0.33764654,0.0019488228,0.05045126,0.12446941,0.1448657,0.32322928,0.017389053
0.3311967,0.0016345045,0.16471474,0.066569254,0.0944953,0.25767747,0.083712116
0.52589864,0.00030350834,0.104758985,0.044977542,0.20159331,0.10908672,0.013381281
0.14651434,0.000772323,0.15401787,0.033100847,0.30265653,0.17749536,0.18544279
0.67777115,0.0061123525,0.07467592,0.012898234,0.08448622,0.110426076,0.03363009
0.105897225,0.0005223849,0.070145585,0.0074139237,0.60155964,0.19193932,0.022521963
0.16455124,0.0007204643,0.09071619,0.2104894,0.25478292,0.120348714,0.15839115
0.6071148,0.00016633507,0.17756982,0.013227469,0.11506659,0.08154502,0.005309979
0.02390205,2.9235567e-05,0.10410875,0.012676381,0.22213005,0.6192288,0.01792481
0.60356873,0.007360679,0.09434865,0.04029379,0.057018094,0.16530934,0.03210072
0.26006433,0.01655393,0.22177288,0.0033409684,0.10718898,0.12463475,0.26644412
0.44884914,0.0013507712,0.11954052,0.0126257,0.009441177,0.016073883,0.39211875
0.94007236,0.00014571598,0.043350123,0.00085720606,0.0023561392,0.008165211,0.005053117
0.16234969,0.002065782,0.050969083,0.015374283,0.4850532,0.2340783,0.05010972
0.09961443,0.00044110874,0.10066775,0.012977859,0.5252045,0.21548247,0.045611877
0.13775612,0.0003912324,0.07127946,0.095263235,0.22800426,0.4535559,0.013749775
0.025989734,5.9303406e-05,0.017870542,0.023538496,0.6945137,0.23575824,0.0022700012
0.11887105,0.0011411937,0.19985902,0.05689682,0.16512062,0.2913357,0.16677563
0.46625432,0.0011550926,0.037994508,0.01963927,0.23507178,0.031790555,0.20809454
0.81501293,0.00053462776,0.069156095,0.00085836224,0.062082022,0.04964878,0.0027071752
0.2652096,0.019326415,0.31488997,0.0035946765,0.07541095,0.1267633,0.19480512
0.4480307,0.06648622,0.24980578,0.006286019,0.091906115,0.07325972,0.06422539
0.16177638,0.002025722,0.08923461,0.053429212,0.11713566,0.42640316,0.14999527
0.4425399,0.0025106948,0.4540906,0.01330907,0.0021110338,0.030725392,0.05471338
0.9638253,0.0012621855,0.020863095,0.0006858523,0.002711913,0.007938723,0.0027129708
0.13045567,0.0004990786,0.023372328,0.052457348,0.66206235,0.10827656,0.022876678
0.37112492,0.0029022007,0.116934314,0.11980497,0.19317853,0.10373807,0.09231706
0.021434389,0.00018355543,0.08106289,0.0168787,0.26055047,0.61205196,0.007837937
0.05534456,3.5980604e-05,0.12890334,0.025636487,0.059189588,0.7291867,0.0017033161
0.17457582,0.0064230384,0.21695796,0.06283002,0.065557204,0.13345776,0.3401981
0.11879431,0.001020722,0.082815655,0.027166348,0.59553975,0.15176821,0.02289502
0.19139326,0.0017455631,0.39464402,0.012538383,0.015168199,0.020177318,0.36433315
