0,1,2,3,4,5,6
0.5921349,2.560109e-05,0.17219195,0.025169566,0.012929176,0.17843686,0.019111939
0.00023591665,5.4947577e-07,0.9898341,6.9698e-05,9.348494e-05,0.009596482,0.0001698416
0.0022123754,0.00027823774,0.26544836,0.0009128704,0.037970446,0.64964217,0.043535456
0.30193177,0.0069379364,0.1399328,0.00094779173,0.13771477,0.22742891,0.18510604
0.30492505,0.00919682,0.03975428,0.11241748,0.27546555,0.25393385,0.0043069473
0.07723395,0.031362373,0.24433371,0.00042433824,0.008992794,0.60290533,0.03474751
0.40653798,0.0015542923,0.2018848,0.045235984,0.05789071,0.23629834,0.050597917
0.9906787,4.1498268e-05,0.0018824356,0.006029432,0.00037662266,0.0008850769,0.00010617975
0.96859854,0.00012467167,0.0025332004,0.0014093329,0.0012283039,0.026077278,2.8670735e-05
0.49303588,0.026957624,0.40464377,0.010310797,3.9169452e-05,0.0007483446,0.06426448
0.61095726,0.0019914238,0.0037969146,0.008538273,0.3684987,0.0058036284,0.00041381028
0.75868374,0.0006062894,0.05411478,0.0004790887,0.07541011,0.11023342,0.00047261117
0.5549569,0.00266369,0.105909765,0.0006980689,0.062419314,0.25835332,0.0149989845
0.4144259,0.00029198363,0.003447547,0.011854134,0.5062214,0.062204704,0.0015543506
0.77324533,0.00020662275,0.14360477,0.04717126,0.00052565086,0.034527,0.0007192573
0.60940117,0.0018154368,0.005775998,9.044546e-05,0.024565544,0.3580343,0.00031714092
0.2932366,0.009395285,0.22536387,0.012366465,0.054874744,0.39176834,0.012994725
0.96789783,0.0022437286,0.0053854217,7.44678e-05,0.0015585737,0.022532007,0.00030792778
0.075275384,5.013582e-05,0.11318997,0.0017903434,0.00039790059,0.8090474,0.00024884433
0.54186016,0.04824625,0.03988918,0.00024523103,0.025186904,0.33605638,0.008515866
0.22319691,0.0008017528,0.7723544,0.0021734196,5.130501e-05,0.00061596726,0.0008061826
0.07913597,0.00019960474,0.09481182,0.4403897,0.21864675,0.13905828,0.027757924
0.70852524,0.0027603726,0.13527378,0.015417609,0.00057197746,0.1368011,0.00064988574
0.9745103,0.007888958,0.007535989,0.0016230465,0.0014362633,0.0068742563,0.00013123377
0.013878345,2.9767418e-05,0.85680276,0.0019052502,0.011051093,0.05408865,0.06224409
0.38332608,0.012798693,0.19778769,0.0006296875,0.0035544874,0.40116996,0.00073340425
0.088499896,0.0027159557,0.020106098,1.8832972e-05,0.1214573,0.76678544,0.00041649005
0.22495179,0.0004477136,0.037921935,0.00026149978,0.14922011,0.5865941,0.0006028064
0.5579325,0.0002216456,0.37945044,0.038193073,0.00040711192,0.019655943,0.0041392273
0.926296,0.001531261,0.009658901,0.004524749,0.0027705156,0.055159107,5.9384107e-05
0.72257555,0.023440663,0.011035364,0.17102511,0.035827998,0.035770226,0.00032499887
0.8177577,0.0007182791,0.014598824,0.1628185,0.0017795323,0.0015480348,0.0007790112
0.48454598,0.35204628,0.01937197,0.10698769,0.006209959,0.030144574,0.00069353415
0.23692532,0.018482842,0.39636415,0.0002540208,0.024576694,0.2841295,0.03926744
0.83552355,0.011536736,0.059353463,0.0022481035,0.02006795,0.0642962,0.0069740335
0.84197724,0.00072425284,0.011794448,0.00018362886,0.039054815,0.10479877,0.0014668092
0.94392854,0.032677256,0.004895234,0.0040094205,0.0018428044,0.010422705,0.0022239534
0.9958199,2.2188764e-05,0.0020537386,8.220295e-06,0.0007501596,0.0011616551,0.00018413605
0.7207338,0.0012300998,0.0264032,0.13901341,0.03791469,0.074461244,0.00024355894
0.19863926,0.0063859774,0.351791,0.0054958514,0.10368098,0.32350722,0.010499736
